x,hi,low
3391.0,1.13986,1.13972
3392.0,1.13984,1.13972
3393.0,1.13988,1.13975
3394.0,1.14009,1.13993
3395.0,1.14007,1.13993
3396.0,1.14,1.13986
3397.0,1.14004,1.13989
3398.0,1.14009,1.13996
3399.0,1.14003,1.13988
3400.0,1.14,1.13987
3401.0,1.14004,1.13989
3402.0,1.14014,1.14001
3403.0,1.14011,1.13998
3404.0,1.14012,1.13998
3405.0,1.14012,1.13999
3406.0,1.14011,1.13999
3407.0,1.14015,1.14001
3408.0,1.14011,1.13997
3409.0,1.14012,1.13998
3410.0,1.14014,1.14001
3411.0,1.14016,1.14003
3412.0,1.14005,1.13989
3413.0,1.14002,1.13988
3414.0,1.14007,1.13993
3415.0,1.14004,1.13991
3416.0,1.14002,1.13988
3417.0,1.14002,1.13989
3418.0,1.13997,1.13981
3419.0,1.13999,1.13986
3420.0,1.14007,1.13993
3421.0,1.14005,1.13993
3422.0,1.14015,1.14
3423.0,1.14017,1.14004
3424.0,1.14017,1.14003
3425.0,1.14015,1.14002
3426.0,1.14017,1.14004
3427.0,1.14017,1.14004
3428.0,1.14013,1.14
3429.0,1.14015,1.14002
3430.0,1.14015,1.14003
3431.0,1.14016,1.14002
3432.0,1.14019,1.14004
3433.0,1.14015,1.14001
3434.0,1.14011,1.13998
3435.0,1.14015,1.14001
3436.0,1.14017,1.14004
3437.0,1.14017,1.14002
3438.0,1.14016,1.14003
3439.0,1.14016,1.14002
3440.0,1.14016,1.14003
3441.0,1.14018,1.14006
3442.0,1.14016,1.14002
3443.0,1.14024,1.14009
3444.0,1.14026,1.14014
3445.0,1.14026,1.14013
3446.0,1.14027,1.14013
3447.0,1.14021,1.14008
3448.0,1.14023,1.1401
3449.0,1.14026,1.14013
3450.0,1.14023,1.1401
3451.0,1.14024,1.14012
3452.0,1.14028,1.14017
3453.0,1.14034,1.14022
3454.0,1.14037,1.14023
3455.0,1.1404,1.14027
3456.0,1.14043,1.14028
3457.0,1.14043,1.14028
3458.0,1.1404,1.14025
3459.0,1.14044,1.14029
3460.0,1.14043,1.14028
3461.0,1.14046,1.1403
3462.0,1.14047,1.14034
3463.0,1.14044,1.14029
3464.0,1.14037,1.14026
3465.0,1.14037,1.14022
3466.0,1.14046,1.14031
3467.0,1.14036,1.14023
3468.0,1.14027,1.14014
3469.0,1.14035,1.14019
3470.0,1.14038,1.14023
3471.0,1.1404,1.14025
3472.0,1.14037,1.14023
3473.0,1.14034,1.1402
3474.0,1.14035,1.14021
3475.0,1.14037,1.14024
3476.0,1.14034,1.14019
3477.0,1.14023,1.14009
3478.0,1.14024,1.1401
3479.0,1.14026,1.14011
3480.0,1.1402,1.14002
3481.0,1.14019,1.14005
3482.0,1.14016,1.14002
3483.0,1.1402,1.14008
3484.0,1.1402,1.14007
3485.0,1.14013,1.13999
3486.0,1.14018,1.14005
3487.0,1.14021,1.14007
3488.0,1.1402,1.14007
3489.0,1.14022,1.1401
3490.0,1.14033,1.1402
3491.0,1.14036,1.14023
3492.0,1.14028,1.14014
3493.0,1.14023,1.14011
3494.0,1.1402,1.14007
3495.0,1.14014,1.14
3496.0,1.14019,1.14007
3497.0,1.14031,1.14017
3498.0,1.1403,1.14016
3499.0,1.14028,1.14014
3500.0,1.14034,1.14021
3501.0,1.1404,1.14025
3502.0,1.14041,1.14029
3503.0,1.14039,1.14026
3504.0,1.14035,1.14021
3505.0,1.14044,1.14028
3506.0,1.14041,1.14026
3507.0,1.14044,1.1403
3508.0,1.14043,1.14029
3509.0,1.14039,1.14026
3510.0,1.14045,1.14032
3511.0,1.14054,1.1404
3512.0,1.14052,1.14038
3513.0,1.14055,1.14041
3514.0,1.14053,1.1404
3515.0,1.14052,1.14039
3516.0,1.14055,1.14042
3517.0,1.14053,1.1404
3518.0,1.14052,1.1404
3519.0,1.14055,1.14041
3520.0,1.1406,1.14047
3521.0,1.14059,1.14046
3522.0,1.14065,1.14051
3523.0,1.1406,1.14043
3524.0,1.14056,1.14043
3525.0,1.14059,1.14046
3526.0,1.14052,1.14038
3527.0,1.14061,1.14047
3528.0,1.14073,1.1406
3529.0,1.14067,1.14052
3530.0,1.1407,1.14056
3531.0,1.14065,1.1405
3532.0,1.14059,1.14045
3533.0,1.14062,1.14048
3534.0,1.14069,1.14055
3535.0,1.14069,1.14055
3536.0,1.14067,1.14053
3537.0,1.14063,1.1405
3538.0,1.14067,1.14054
3539.0,1.14064,1.14051
3540.0,1.14056,1.14042
3541.0,1.1405,1.14036
3542.0,1.14046,1.14033
3543.0,1.14046,1.14033
3544.0,1.14049,1.14035
3545.0,1.14043,1.1403
3546.0,1.14047,1.14033
3547.0,1.14048,1.14034
3548.0,1.14044,1.14031
3549.0,1.14047,1.14033
3550.0,1.1405,1.14035
3551.0,1.14048,1.14036
3552.0,1.14046,1.14033
3553.0,1.14041,1.1403
3554.0,1.14042,1.1403
3555.0,1.14042,1.1403
3556.0,1.14042,1.1403
3557.0,1.1404,1.14026
3558.0,1.14044,1.1403
3559.0,1.14044,1.1403
3560.0,1.14041,1.14027
3561.0,1.14031,1.14017
3562.0,1.14036,1.14023
3563.0,1.14039,1.14025
3564.0,1.1404,1.14028
3565.0,1.14038,1.14026
3566.0,1.14041,1.14029
3567.0,1.14044,1.14031
3568.0,1.14045,1.14031
3569.0,1.14041,1.14028
3570.0,1.14034,1.14021
3571.0,1.14025,1.14012
3572.0,1.14017,1.14005
3573.0,1.14019,1.14007
3574.0,1.14018,1.14004
3575.0,1.14013,1.13999
3576.0,1.14011,1.13996
3577.0,1.14018,1.14005
3578.0,1.14017,1.14003
3579.0,1.1401,1.13995
3580.0,1.14018,1.14005
3581.0,1.14017,1.14003
3582.0,1.14013,1.14
3583.0,1.14021,1.14009
3584.0,1.14025,1.14012
3585.0,1.14029,1.14016
3586.0,1.14023,1.14011
3587.0,1.14029,1.14016
3588.0,1.14026,1.14013
3589.0,1.14023,1.1401
3590.0,1.1402,1.14007
3591.0,1.14019,1.14007
3592.0,1.14023,1.14011
3593.0,1.14023,1.14011
3594.0,1.14028,1.14015
3595.0,1.14031,1.14019
3596.0,1.14029,1.14017
3597.0,1.14038,1.14023
3598.0,1.14038,1.14025
3599.0,1.14038,1.14025
3600.0,1.14042,1.14029
3601.0,1.14036,1.14022
3602.0,1.14021,1.14006
3603.0,1.14023,1.14008
3604.0,1.14034,1.14015
3605.0,1.14038,1.14025
3606.0,1.14042,1.14028
3607.0,1.14049,1.14035
3608.0,1.14052,1.14039
3609.0,1.14054,1.14038
3610.0,1.14062,1.14048
3611.0,1.14063,1.14048
3612.0,1.14059,1.14045
3613.0,1.14061,1.14047
3614.0,1.14058,1.14045
3615.0,1.14058,1.14045
3616.0,1.14055,1.14041
3617.0,1.14058,1.14043
3618.0,1.14063,1.14047
3619.0,1.1407,1.14055
3620.0,1.14068,1.14056
3621.0,1.14066,1.14053
3622.0,1.1407,1.14056
3623.0,1.14063,1.14049
3624.0,1.14067,1.14053
3625.0,1.14068,1.14054
3626.0,1.14074,1.14062
3627.0,1.14069,1.14055
3628.0,1.1407,1.14056
3629.0,1.14062,1.14049
3630.0,1.14067,1.14054
3631.0,1.1407,1.14056
3632.0,1.14071,1.1406
3633.0,1.14068,1.14055
3634.0,1.14065,1.14051
3635.0,1.14063,1.14048
3636.0,1.14054,1.14041
3637.0,1.14055,1.1404
3638.0,1.14057,1.14044
3639.0,1.14061,1.14047
3640.0,1.14055,1.14041
3641.0,1.14048,1.14035
3642.0,1.14053,1.1404
3643.0,1.14056,1.14042
3644.0,1.1406,1.14046
3645.0,1.14059,1.14043
3646.0,1.14053,1.14039
3647.0,1.14071,1.14057
3648.0,1.14077,1.14064
3649.0,1.14074,1.14061
3650.0,1.14076,1.14063
3651.0,1.14074,1.14061
3652.0,1.14082,1.14066
3653.0,1.14083,1.14068
3654.0,1.14076,1.14063
3655.0,1.14073,1.1406
3656.0,1.1407,1.14058
3657.0,1.14068,1.14055
3658.0,1.14072,1.14057
3659.0,1.14077,1.14062
3660.0,1.14082,1.14067
3661.0,1.14085,1.1407
3662.0,1.14077,1.14064
3663.0,1.1408,1.14068
3664.0,1.14079,1.14065
3665.0,1.14095,1.14081
3666.0,1.14101,1.14086
3667.0,1.14097,1.14085
3668.0,1.14105,1.1409
3669.0,1.14099,1.14088
3670.0,1.14104,1.14088
3671.0,1.14099,1.14085
3672.0,1.14099,1.14087
3673.0,1.14103,1.14089
3674.0,1.14097,1.14085
3675.0,1.14094,1.1408
3676.0,1.14098,1.14083
3677.0,1.14106,1.14092
3678.0,1.14101,1.14086
3679.0,1.14104,1.14089
3680.0,1.14103,1.14089
3681.0,1.14102,1.14089
3682.0,1.14103,1.14088
3683.0,1.14088,1.14075
3684.0,1.1409,1.14076
3685.0,1.14086,1.14073
3686.0,1.14082,1.1407
3687.0,1.14077,1.14064
3688.0,1.14082,1.14069
3689.0,1.14076,1.14063
3690.0,1.14091,1.14078
3691.0,1.14089,1.14076
3692.0,1.14091,1.14076
3693.0,1.14093,1.14081
3694.0,1.14094,1.1408
3695.0,1.14087,1.14074
3696.0,1.14086,1.14074
3697.0,1.14091,1.14078
3698.0,1.14092,1.14079
3699.0,1.14095,1.14083
3700.0,1.14099,1.14085
3701.0,1.14094,1.1408
3702.0,1.14093,1.14079
3703.0,1.14092,1.14076
3704.0,1.14092,1.14079
3705.0,1.14082,1.14068
3706.0,1.1408,1.14065
3707.0,1.14075,1.14061
3708.0,1.14078,1.14064
3709.0,1.14072,1.14059
3710.0,1.14078,1.14063
3711.0,1.14078,1.14064
3712.0,1.14072,1.14058
3713.0,1.14077,1.14063
3714.0,1.14078,1.14064
3715.0,1.14078,1.14063
3716.0,1.14071,1.14057
3717.0,1.14079,1.14066
3718.0,1.1408,1.14067
3719.0,1.14074,1.14062
3720.0,1.14074,1.1406
3721.0,1.14077,1.14065
3722.0,1.14083,1.1407
3723.0,1.14085,1.14072
3724.0,1.14079,1.14066
3725.0,1.14077,1.14064
3726.0,1.14084,1.14069
3727.0,1.14088,1.14075
3728.0,1.14094,1.14082
3729.0,1.14095,1.14082
3730.0,1.14098,1.14085
3731.0,1.14094,1.1408
3732.0,1.14094,1.1408
3733.0,1.14091,1.14077
3734.0,1.14089,1.14075
3735.0,1.14094,1.14082
3736.0,1.14097,1.14085
3737.0,1.141,1.14088
3738.0,1.14104,1.1409
3739.0,1.14094,1.14083
3740.0,1.14098,1.14083
3741.0,1.14101,1.14087
3742.0,1.14096,1.14084
3743.0,1.14104,1.1409
3744.0,1.14103,1.1409
3745.0,1.14101,1.14086
3746.0,1.14095,1.14082
3747.0,1.14097,1.14084
3748.0,1.14097,1.14084
3749.0,1.14093,1.14079
3750.0,1.14087,1.14074
3751.0,1.14086,1.14073
3752.0,1.14094,1.14079
3753.0,1.14089,1.14075
3754.0,1.1409,1.14077
3755.0,1.14085,1.14071
3756.0,1.14088,1.14075
3757.0,1.14091,1.14078
3758.0,1.14095,1.14081
3759.0,1.14093,1.14079
3760.0,1.14088,1.14075
3761.0,1.14083,1.14069
3762.0,1.14086,1.14072
3763.0,1.14091,1.14077
3764.0,1.14094,1.14081
3765.0,1.14098,1.14084
3766.0,1.14105,1.14092
3767.0,1.14102,1.14088
3768.0,1.14102,1.14089
3769.0,1.14097,1.14084
3770.0,1.14095,1.14082
3771.0,1.14096,1.14083
3772.0,1.14096,1.14083
3773.0,1.14096,1.14083
3774.0,1.14093,1.14079
3775.0,1.14094,1.14082
3776.0,1.1409,1.14075
3777.0,1.14095,1.14081
3778.0,1.14083,1.1407
3779.0,1.14096,1.14083
3780.0,1.14099,1.14085
3781.0,1.14096,1.14083
3782.0,1.14089,1.14076
3783.0,1.14088,1.14074
3784.0,1.14085,1.14072
3785.0,1.14087,1.14074
3786.0,1.14081,1.14069
3787.0,1.14076,1.14062
3788.0,1.14074,1.1406
3789.0,1.14077,1.14064
3790.0,1.14076,1.14063
3791.0,1.1407,1.14058
3792.0,1.14068,1.14055
3793.0,1.14072,1.1406
3794.0,1.14068,1.14055
3795.0,1.14059,1.14047
3796.0,1.14062,1.14049
3797.0,1.14057,1.14045
3798.0,1.14061,1.14047
3799.0,1.14053,1.1404
3800.0,1.14057,1.14042
3801.0,1.14054,1.1404
3802.0,1.14051,1.14039
3803.0,1.14049,1.14036
3804.0,1.14045,1.14031
3805.0,1.14039,1.14026
3806.0,1.14042,1.14029
3807.0,1.1404,1.14027
3808.0,1.14044,1.1403
3809.0,1.14047,1.14036
3810.0,1.1405,1.14038
3811.0,1.14047,1.14033
3812.0,1.1405,1.14037
3813.0,1.14054,1.1404
3814.0,1.14055,1.14042
3815.0,1.14054,1.14041
3816.0,1.14056,1.14043
3817.0,1.14052,1.14038
3818.0,1.14057,1.14044
3819.0,1.14056,1.14042
3820.0,1.14054,1.14039
3821.0,1.14057,1.14043
3822.0,1.1406,1.14045
3823.0,1.14063,1.1405
3824.0,1.14054,1.14041
3825.0,1.14053,1.1404
3826.0,1.14058,1.14045
3827.0,1.1406,1.1405
3828.0,1.1406,1.14048
3829.0,1.14064,1.14051
3830.0,1.14057,1.14045
3831.0,1.14059,1.14045
3832.0,1.14065,1.14052
3833.0,1.14065,1.14052
3834.0,1.14074,1.14058
3835.0,1.14067,1.14054
3836.0,1.14064,1.14051
3837.0,1.14063,1.14048
3838.0,1.14059,1.14047
3839.0,1.14061,1.14047
3840.0,1.14067,1.14055
3841.0,1.14065,1.14052
3842.0,1.14062,1.14051
3843.0,1.14052,1.14039
3844.0,1.14058,1.14044
3845.0,1.14062,1.14049
3846.0,1.14058,1.14046
3847.0,1.14057,1.14044
3848.0,1.14054,1.1404
3849.0,1.14046,1.1403
3850.0,1.14041,1.14028
3851.0,1.14034,1.1402
3852.0,1.14031,1.14019
3853.0,1.14028,1.14015
3854.0,1.14031,1.14017
3855.0,1.14034,1.1402
3856.0,1.1404,1.14027
3857.0,1.14032,1.14015
3858.0,1.14035,1.14024
3859.0,1.1404,1.14026
3860.0,1.14043,1.1403
3861.0,1.14054,1.14037
3862.0,1.1405,1.14037
3863.0,1.14053,1.14039
3864.0,1.14056,1.14043
3865.0,1.14053,1.14042
3866.0,1.14056,1.14045
3867.0,1.14063,1.14051
3868.0,1.14066,1.14054
3869.0,1.14062,1.14049
3870.0,1.14066,1.14052
3871.0,1.14064,1.14051
3872.0,1.14057,1.14045
3873.0,1.1406,1.14046
3874.0,1.14059,1.14047
3875.0,1.14062,1.14049
3876.0,1.14062,1.14047
3877.0,1.14058,1.14046
3878.0,1.14052,1.14038
3879.0,1.1406,1.14047
3880.0,1.14058,1.14045
3881.0,1.14058,1.14045
3882.0,1.1406,1.14048
3883.0,1.14063,1.1405
3884.0,1.14063,1.14049
3885.0,1.14061,1.14046
3886.0,1.14063,1.1405
3887.0,1.14064,1.14051
3888.0,1.14062,1.14048
3889.0,1.14064,1.1405
3890.0,1.14061,1.14047
3891.0,1.14055,1.14042
3892.0,1.14051,1.14037
3893.0,1.14051,1.14037
3894.0,1.14054,1.1404
3895.0,1.14052,1.14038
3896.0,1.14049,1.14036
3897.0,1.14051,1.14039
3898.0,1.14057,1.14043
3899.0,1.14055,1.14041
3900.0,1.14052,1.14038
3901.0,1.14055,1.14042
3902.0,1.14052,1.14041
3903.0,1.1405,1.14037
3904.0,1.14053,1.14041
3905.0,1.14048,1.14035
3906.0,1.14052,1.1404
3907.0,1.14048,1.14035
3908.0,1.14044,1.1403
3909.0,1.14047,1.14033
3910.0,1.14042,1.14029
3911.0,1.14046,1.14032
3912.0,1.14049,1.14035
3913.0,1.14046,1.14031
3914.0,1.14034,1.14021
3915.0,1.1404,1.14026
3916.0,1.14042,1.1403
3917.0,1.14044,1.14032
3918.0,1.14041,1.14028
3919.0,1.14043,1.14031
3920.0,1.14047,1.14033
3921.0,1.14051,1.14037
3922.0,1.14054,1.14041
3923.0,1.14062,1.14049
3924.0,1.14059,1.14047
3925.0,1.14057,1.14045
3926.0,1.14056,1.14044
3927.0,1.14059,1.14046
3928.0,1.14064,1.1405
3929.0,1.14062,1.14048
3930.0,1.14058,1.14045
3931.0,1.1406,1.14047
3932.0,1.14063,1.14051
3933.0,1.14059,1.14045
3934.0,1.14054,1.1404
3935.0,1.14056,1.14043
3936.0,1.14056,1.14043
3937.0,1.1406,1.14046
3938.0,1.14058,1.14045
3939.0,1.14055,1.14042
3940.0,1.14055,1.14042
3941.0,1.14061,1.14048
3942.0,1.14063,1.14049
3943.0,1.14057,1.1404
3944.0,1.14047,1.1403
3945.0,1.14035,1.1402
3946.0,1.1403,1.14017
3947.0,1.14021,1.14007
3948.0,1.14022,1.1401
3949.0,1.14033,1.1402
3950.0,1.14044,1.1403
3951.0,1.14032,1.14018
3952.0,1.14028,1.14016
3953.0,1.14033,1.14019
3954.0,1.14035,1.14022
3955.0,1.14037,1.14024
3956.0,1.14036,1.14021
3957.0,1.14031,1.14017
3958.0,1.14024,1.14009
3959.0,1.14021,1.14008
3960.0,1.14023,1.1401
3961.0,1.1402,1.14008
3962.0,1.14017,1.14005
3963.0,1.14016,1.14001
3964.0,1.14014,1.14001
3965.0,1.14011,1.13998
3966.0,1.14008,1.13994
3967.0,1.14011,1.13996
3968.0,1.14011,1.13997
3969.0,1.14016,1.14
3970.0,1.14013,1.13999
3971.0,1.14007,1.13995
3972.0,1.14006,1.13993
3973.0,1.14001,1.13988
3974.0,1.14004,1.13991
3975.0,1.14001,1.13989
3976.0,1.14001,1.13988
3977.0,1.14004,1.13991
3978.0,1.13999,1.13986
3979.0,1.14007,1.13994
3980.0,1.14001,1.13987
3981.0,1.14003,1.13989
3982.0,1.14011,1.13995
3983.0,1.14006,1.13992
3984.0,1.14004,1.13991
3985.0,1.14015,1.14
3986.0,1.14011,1.13997
3987.0,1.14007,1.13994
3988.0,1.14012,1.13999
3989.0,1.14013,1.13997
3990.0,1.14013,1.14
3991.0,1.14017,1.14003
3992.0,1.14019,1.14006
3993.0,1.14025,1.14012
3994.0,1.14028,1.14014
3995.0,1.14034,1.14022
3996.0,1.14037,1.14024
3997.0,1.14042,1.14028
3998.0,1.14047,1.14034
3999.0,1.14045,1.14031
4000.0,1.14045,1.14031
4001.0,1.14047,1.14034
4002.0,1.1405,1.14037
4003.0,1.14054,1.1404
4004.0,1.14043,1.1403
4005.0,1.1405,1.14037
4006.0,1.14045,1.14031
4007.0,1.14044,1.14032
4008.0,1.14047,1.14035
4009.0,1.14046,1.14033
4010.0,1.14046,1.14033
4011.0,1.1404,1.14027
4012.0,1.14022,1.14006
4013.0,1.14031,1.14016
4014.0,1.14026,1.14013
4015.0,1.14027,1.14014
4016.0,1.14028,1.14015
4017.0,1.1403,1.14017
4018.0,1.14031,1.14019
4019.0,1.14034,1.1402
4020.0,1.14042,1.14029
4021.0,1.1404,1.14027
4022.0,1.14041,1.14027
4023.0,1.14053,1.14038
4024.0,1.14058,1.14043
4025.0,1.14062,1.1405
4026.0,1.14059,1.14044
4027.0,1.14057,1.14043
4028.0,1.14055,1.14042
4029.0,1.14053,1.14039
4030.0,1.1405,1.14038
4031.0,1.14048,1.14035
4032.0,1.14049,1.14036
4033.0,1.14044,1.14031
4034.0,1.14042,1.14028
4035.0,1.14049,1.14036
4036.0,1.14048,1.14036
4037.0,1.1405,1.14036
4038.0,1.14058,1.14043
4039.0,1.14063,1.14049
4040.0,1.14055,1.14043
4041.0,1.14058,1.14046
4042.0,1.14061,1.14049
4043.0,1.14062,1.14049
4044.0,1.14055,1.14041
4045.0,1.14072,1.14057
4046.0,1.14077,1.14063
4047.0,1.14073,1.1406
4048.0,1.14071,1.14057
4049.0,1.14066,1.14051
4050.0,1.14063,1.14049
4051.0,1.14061,1.14046
4052.0,1.14057,1.14045
4053.0,1.14064,1.14051
4054.0,1.1406,1.14046
4055.0,1.14053,1.14039
4056.0,1.14058,1.14045
4057.0,1.14065,1.14051
4058.0,1.14059,1.14046
4059.0,1.14065,1.14051
4060.0,1.14059,1.14046
4061.0,1.14057,1.14043
4062.0,1.1406,1.14047
4063.0,1.14055,1.14043
4064.0,1.14059,1.14046
4065.0,1.1406,1.14046
4066.0,1.14057,1.14043
4067.0,1.1406,1.14047
4068.0,1.14071,1.14058
4069.0,1.14077,1.14063
4070.0,1.14081,1.14068
4071.0,1.14082,1.14069
4072.0,1.1409,1.14078
4073.0,1.14089,1.14076
4074.0,1.14092,1.1408
4075.0,1.14089,1.14077
4076.0,1.1409,1.14077
4077.0,1.1409,1.14079
4078.0,1.14095,1.14082
4079.0,1.14089,1.14077
4080.0,1.14101,1.14085
4081.0,1.14099,1.14085
4082.0,1.14106,1.14092
4083.0,1.14104,1.14091
4084.0,1.14102,1.14091
4085.0,1.14106,1.14092
4086.0,1.14098,1.14085
4087.0,1.14103,1.1409
4088.0,1.141,1.14086
4089.0,1.14096,1.14081
4090.0,1.14093,1.14079
4091.0,1.14091,1.14078
4092.0,1.14093,1.14079
4093.0,1.14102,1.14089
4094.0,1.14102,1.14087
4095.0,1.141,1.14087
4096.0,1.14097,1.14084
4097.0,1.14105,1.14091
4098.0,1.14099,1.14087
4099.0,1.14096,1.14082
4100.0,1.14093,1.14079
4101.0,1.14089,1.14076
4102.0,1.14086,1.14074
4103.0,1.14084,1.1407
4104.0,1.14079,1.14066
4105.0,1.14083,1.14069
4106.0,1.14088,1.14075
4107.0,1.14088,1.14074
4108.0,1.14092,1.14078
4109.0,1.14088,1.14075
4110.0,1.1409,1.14077
4111.0,1.14095,1.1408
4112.0,1.14092,1.14079
4113.0,1.14092,1.14079
4114.0,1.14085,1.14071
4115.0,1.14081,1.14067
4116.0,1.14084,1.1407
4117.0,1.14083,1.14071
4118.0,1.14086,1.14071
4119.0,1.14081,1.14069
4120.0,1.14078,1.14066
4121.0,1.14079,1.14066
4122.0,1.14079,1.14064
4123.0,1.14081,1.14067
4124.0,1.14088,1.14073
4125.0,1.14088,1.14074
4126.0,1.14082,1.14069
4127.0,1.14087,1.14075
4128.0,1.14093,1.14079
4129.0,1.14089,1.14077
4130.0,1.14088,1.14075
4131.0,1.14098,1.14085
4132.0,1.14096,1.14082
4133.0,1.14099,1.14086
4134.0,1.14092,1.14078
4135.0,1.14088,1.14075
4136.0,1.14094,1.1408
4137.0,1.14097,1.14084
4138.0,1.14092,1.1408
4139.0,1.14091,1.14078
4140.0,1.14094,1.14082
4141.0,1.14092,1.1408
4142.0,1.14095,1.14085
4143.0,1.14094,1.14081
4144.0,1.14095,1.14081
4145.0,1.14093,1.14079
4146.0,1.14099,1.14086
4147.0,1.14103,1.14089
4148.0,1.14103,1.1409
4149.0,1.14102,1.14089
4150.0,1.14101,1.14087
4151.0,1.14098,1.14085
4152.0,1.14102,1.14089
4153.0,1.14104,1.1409
4154.0,1.14109,1.14095
4155.0,1.14109,1.14095
4156.0,1.14111,1.14099
4157.0,1.14109,1.14096
4158.0,1.14113,1.14098
4159.0,1.1411,1.14099
4160.0,1.14115,1.14102
4161.0,1.14115,1.14102
4162.0,1.141,1.14087
4163.0,1.14097,1.14084
4164.0,1.141,1.14086
4165.0,1.14104,1.14089
4166.0,1.14107,1.14094
4167.0,1.14106,1.14092
4168.0,1.14109,1.14096
4169.0,1.1411,1.14095
4170.0,1.14103,1.1409
4171.0,1.14114,1.141
4172.0,1.14104,1.14091
4173.0,1.14105,1.1409
4174.0,1.14118,1.14104
4175.0,1.1413,1.14115
4176.0,1.14138,1.14123
4177.0,1.14135,1.1412
4178.0,1.14131,1.14117
4179.0,1.14134,1.14121
4180.0,1.14135,1.14121
4181.0,1.14131,1.14119
4182.0,1.14136,1.14121
4183.0,1.14128,1.14115
4184.0,1.14126,1.14112
4185.0,1.14124,1.1411
4186.0,1.14114,1.14101
4187.0,1.14122,1.14108
4188.0,1.14124,1.1411
4189.0,1.14119,1.14105
4190.0,1.14128,1.14114
4191.0,1.14128,1.14113
4192.0,1.14128,1.14117
4193.0,1.14132,1.14119
4194.0,1.14131,1.14118
4195.0,1.1413,1.14117
4196.0,1.14117,1.14105
4197.0,1.1412,1.14106
4198.0,1.14117,1.14103
4199.0,1.14112,1.14098
4200.0,1.14104,1.14091
4201.0,1.14107,1.14094
4202.0,1.14107,1.14092
4203.0,1.1411,1.14096
4204.0,1.14113,1.14099
4205.0,1.14106,1.14093
4206.0,1.14113,1.141
4207.0,1.14114,1.14102
4208.0,1.14118,1.14104
4209.0,1.14116,1.14102
4210.0,1.14114,1.14101
4211.0,1.14115,1.14102
4212.0,1.14113,1.14101
4213.0,1.14119,1.14106
4214.0,1.14115,1.14101
4215.0,1.14118,1.14105
4216.0,1.14116,1.14103
4217.0,1.14114,1.141
4218.0,1.14109,1.14096
4219.0,1.14106,1.14093
4220.0,1.14111,1.14098
4221.0,1.14108,1.14094
4222.0,1.14091,1.14077
4223.0,1.14085,1.14072
4224.0,1.14086,1.14073
4225.0,1.14087,1.14074
4226.0,1.14084,1.14072
4227.0,1.14088,1.14074
4228.0,1.14078,1.14063
4229.0,1.14079,1.14064
4230.0,1.14072,1.1406
4231.0,1.14069,1.14057
4232.0,1.14073,1.14059
4233.0,1.14069,1.14055
4234.0,1.14075,1.1406
4235.0,1.14064,1.1405
4236.0,1.14075,1.1406
4237.0,1.14076,1.14061
4238.0,1.14069,1.14054
4239.0,1.14076,1.14062
4240.0,1.14063,1.1405
4241.0,1.14073,1.1406
4242.0,1.14077,1.14063
4243.0,1.14084,1.14071
4244.0,1.14092,1.14079
4245.0,1.14098,1.14085
4246.0,1.14096,1.14082
4247.0,1.14103,1.14088
4248.0,1.14104,1.14091
4249.0,1.14108,1.14094
4250.0,1.14114,1.141
4251.0,1.1412,1.14106
4252.0,1.14123,1.14109
4253.0,1.14126,1.14111
4254.0,1.1412,1.14108
4255.0,1.14106,1.14093
4256.0,1.14102,1.1409
4257.0,1.14096,1.14084
4258.0,1.14088,1.14074
4259.0,1.14086,1.14073
4260.0,1.14086,1.14073
4261.0,1.14095,1.14084
4262.0,1.14093,1.14082
4263.0,1.14096,1.14083
4264.0,1.14099,1.14086
4265.0,1.14103,1.14089
4266.0,1.141,1.14086
4267.0,1.14095,1.1408
4268.0,1.14097,1.14084
4269.0,1.14095,1.14081
4270.0,1.14098,1.14085
4271.0,1.14105,1.14092
4272.0,1.14083,1.14069
4273.0,1.14082,1.14068
4274.0,1.14079,1.14067
4275.0,1.14084,1.14073
4276.0,1.1409,1.14077
4277.0,1.14106,1.14093
4278.0,1.14095,1.14081
4279.0,1.14104,1.1409
4280.0,1.14103,1.1409
4281.0,1.14098,1.14086
4282.0,1.14093,1.1408
4283.0,1.14086,1.14072
4284.0,1.14086,1.14072
4285.0,1.14082,1.14069
4286.0,1.1408,1.14067
4287.0,1.14081,1.14067
4288.0,1.14084,1.14071
4289.0,1.1409,1.14077
4290.0,1.14095,1.14082
4291.0,1.14094,1.14081
4292.0,1.14094,1.14081
4293.0,1.1411,1.14097
4294.0,1.1413,1.14115
4295.0,1.14136,1.14123
4296.0,1.14129,1.14115
4297.0,1.14129,1.14114
4298.0,1.14136,1.14121
4299.0,1.14142,1.14128
4300.0,1.14162,1.14145
4301.0,1.14159,1.14143
4302.0,1.14159,1.14144
4303.0,1.14177,1.14164
4304.0,1.14171,1.14158
4305.0,1.14175,1.14162
4306.0,1.14177,1.14164
4307.0,1.14167,1.14152
4308.0,1.1417,1.14154
4309.0,1.14167,1.14153
4310.0,1.14167,1.14151
4311.0,1.14165,1.14151
4312.0,1.14158,1.14145
4313.0,1.14162,1.14148
4314.0,1.14174,1.14161
4315.0,1.14169,1.14156
4316.0,1.14174,1.14161
4317.0,1.14158,1.14143
4318.0,1.14156,1.14142
4319.0,1.1415,1.14135
4320.0,1.14146,1.14132
4321.0,1.14152,1.14138
4322.0,1.14152,1.14139
4323.0,1.14158,1.14143
4324.0,1.14156,1.14143
